Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
15273847628,"Jul 29, 2025, 11:37:37 AM",Morning Run,Run,,2108,5.57,184.0,58,false,,Brooks Trace 3,activities/16311273416.fit.gz,,,2108.0,2101.0,5576.2,5.4,2.654,47.6,46.4,578.8,611.0,15.2,0.0,,,,,184.0,168.0,,206.0,447.0,,,58.0,,,,,,,,,207.0,2110.0,,,0.0,,1.0,5653.0,1753786752.0,3.0,15.5,15.4,14.2,0.92,1023.2,2.0,2.4,27.0,0.0,1753788416.0,1753842816.0,0.125,,22257076.0,0.4,5.0,0.85,16432.0,0.0,,,,,,2.645,1066.5,,,,5386.0,0.0,,97.0,129.0,2.691,,,,,,,,,,""
15292068496,"Jul 30, 2025, 10:36:34 PM",Afternoon Ride,Ride,Watch died,2760,20.92,,,false,,,,,9.0,2760.0,2760.0,20921.5,,7.58,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.58,0.0,,,,,0.0,,,,,,,,,,,,,,""
15302846122,"Jul 31, 2025, 10:17:47 PM",☀️+🏋️+🏃,Run,💀,2224,5.78,182.0,61,false,,Brooks Trace 3,activities/16342139901.fit.gz,,,2224.0,2189.0,5779.4,4.2,2.64,31.4,28.8,562.4,573.6,23.7,0.0,,,,,182.0,171.0,,203.0,433.0,,,61.0,,,,,,,,,200.0,2222.0,,,0.0,,1.0,5845.9,1753999232.0,3.0,25.6,23.9,17.0,0.59,1021.7,5.9,7.8,137.0,0.0,1753961344.0,1754015488.0,0.125,,22257076.0,0.11,5.0,0.73,31373.3,4.0,,,,,,2.599,2961.7,,,,5370.0,0.0,,95.0,124.0,2.671,,,,,,,,,,""
15312983357,"Aug 1, 2025, 10:32:24 PM",Afternoon Run,Run,,1816,4.36,166.0,15,false,,Brooks Trace 3,activities/16353014178.fit.gz,,,1816.0,1816.0,4362.6,3.2,2.402,0.0,0.0,0.0,0.0,0.0,0.0,,,,,166.0,149.0,,,297.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,4360.5,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,,2.402,0.0,,,,4406.0,0.0,,,,,,,,,,,,,,""
15333960318,"Aug 3, 2025, 5:28:51 PM",Lunch Run,Run,☀️💧,2901,7.37,190.0,90,false,,Brooks Trace 3,activities/16375474122.fit.gz,,,2901.0,2868.0,7377.4,5.54,2.572,76.0,75.2,570.0,616.0,13.9,0.0,,,,,190.0,173.0,,200.0,619.0,,,90.0,,,,,,,,,201.0,2901.0,,,0.0,,1.0,7527.0,1754240384.0,3.0,22.5,21.6,17.8,0.75,1013.4,2.8,3.9,128.0,0.0,1754220800.0,1754274432.0,0.375,,22257076.0,0.52,5.0,1.0,21899.0,5.0,,,,,,2.543,3201.3,,,,7308.0,0.0,,125.0,125.0,2.624,,,,,,,,,,""
15340066860,"Aug 4, 2025, 11:27:12 AM",Morning Run,Run,,2273,5.69,172.0,34,false,,Brooks Trace 3,activities/16382144121.fit.gz,,,2273.0,2257.0,5695.8,3.44,2.524,43.2,42.2,579.4,609.8,8.7,0.0,,,,,172.0,156.0,,194.0,398.0,,,34.0,,,,,,,,,193.0,2275.0,,,0.0,,1.0,5756.2,1754305152.0,1.0,16.5,16.2,15.0,0.91,1013.2,1.3,2.9,99.0,0.0,1754307328.0,1754360704.0,0.375,,22257076.0,0.51,5.0,0.11,17533.0,0.0,,,,,,2.506,744.4,,,,5704.0,0.0,,90.0,120.0,2.55,,,,,,,,,,""
15351548901,"Aug 5, 2025, 11:04:46 AM",WU,Run,"",991,2.42,165.0,13,false,,Brooks Trace 3,activities/16394414742.fit.gz,,,991.0,987.0,2421.3,3.34,2.453,37.6,16.2,611.4,649.0,11.1,0.9,,,,,165.0,154.0,,202.0,183.0,,,13.0,,,,,,,,,202.0,992.0,,,0.0,,1.0,2517.5,1754391552.0,3.0,18.8,18.6,17.8,0.94,1011.4,2.8,7.5,110.0,0.0,1754393728.0,1754447104.0,0.375,,22257076.0,0.51,5.0,0.9,15721.0,0.0,,,,,,2.443,0.0,,,,2510.0,0.0,,43.0,125.0,2.551,,,,,,,,,,""
15351548917,"Aug 5, 2025, 11:31:24 AM",War against mosquitoes,Run,"Mosquitoes won
10x 1min tempo",1270,3.66,182.0,41,false,,Brooks Trace 3,activities/16394414875.fit.gz,,,1270.0,1266.0,3660.4,4.22,2.891,21.4,24.2,631.0,634.8,7.0,0.0,,,,,182.0,174.0,,222.0,284.0,,,41.0,,,,,,,,,222.0,1271.0,,,0.0,,1.0,3678.6,1754391552.0,3.0,18.8,18.4,17.8,0.94,1011.4,3.0,7.3,112.0,0.0,1754393728.0,1754447104.0,0.375,,22257076.0,0.52,5.0,0.9,15640.0,0.0,,,,,,2.882,0.0,,,,3168.0,0.0,,67.0,138.0,2.906,,,,,,,,,,""
15351768340,"Aug 5, 2025, 11:54:35 AM",CD,Run,"",970,2.32,175.0,17,false,,Brooks Trace 3,activities/16394644705.fit.gz,,,970.0,952.0,2328.3,3.22,2.446,14.2,34.8,615.4,650.2,6.3,-0.9,,,,,175.0,159.0,,183.0,183.0,,,17.0,,,,,,,,,180.0,972.0,,,0.0,,1.0,2323.0,1754391552.0,3.0,18.8,18.4,17.8,0.94,1011.4,3.0,7.3,112.0,0.0,1754393728.0,1754447104.0,0.375,,22257076.0,0.52,5.0,0.9,15640.0,0.0,,,,,,2.4,0.0,,,,2416.0,0.0,,33.0,112.0,2.44,,,,,,,,,,""
15375761517,"Aug 7, 2025, 11:38:36 AM",Morning Run,Run,,1801,4.36,161.0,13,false,,Brooks Trace 3,activities/16420199995.fit.gz,,,1801.0,1801.0,4363.9,3.0,2.423,0.0,0.0,0.0,0.0,0.0,0.0,,,,,161.0,149.0,,,285.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,4363.1,,,,,,,,,,,,,,,,22257076.0,,,,,,,,,,,2.423,0.0,,,,4496.0,0.0,,,,,,,,,,,,,,""
15399980581,"Aug 9, 2025, 1:24:47 PM",WU,Run,"",816,2.00,157.0,4,false,,Brooks Trace 3,activities/16446023334.fit.gz,,,816.0,806.0,2005.5,3.85,2.488,12.6,17.4,290.6,300.2,7.1,-0.2,,,,,157.0,147.0,,185.0,134.0,,,4.0,,,,,,,,,181.0,817.0,,,0.0,,1.0,2015.6,1754744448.0,5.0,22.7,23.0,21.1,0.91,1008.6,2.3,4.1,189.0,0.4,1754737664.0,1754789248.0,0.5,,22257076.0,0.95,5.0,1.0,14852.0,1.0,,,,,,2.458,0.0,,,,2020.0,0.0,,28.0,112.0,2.501,,,,,,,,,,""
15399981606,"Aug 9, 2025, 2:32:23 PM",CD,Run,"",804,1.94,171.0,16,false,,Brooks Trace 3,activities/16446024531.fit.gz,,,804.0,792.0,1943.8,3.36,2.454,14.4,8.4,289.6,299.6,7.1,0.2,,,,,171.0,161.0,,198.0,163.0,,,16.0,,,,,,,,,198.0,805.0,,,0.0,,1.0,1967.4,1754748032.0,3.0,23.3,23.3,21.4,0.89,1009.6,2.7,4.0,191.0,0.5,1754737664.0,1754789248.0,0.5,,22257076.0,1.0,5.0,1.0,14458.0,2.0,,,,,,2.418,0.0,,,,1988.0,0.0,,33.0,123.0,2.484,,,,,,,,,,""
15399981650,"Aug 9, 2025, 1:50:43 PM",One with the rain ☝️💧,Run,"Too slow 🐢
1km tempo + 3 x 1000m (800m @5k effort, 200m @mile effort), 3min jog rest + 1k tempo",2069,5.99,197.0,72,false,,Brooks Trace 3,activities/16446024502.fit.gz,,,2069.0,1955.0,5997.3,5.38,3.068,23.6,24.4,288.8,292.2,15.4,0.0,,,,,197.0,176.0,,243.0,414.0,,,72.0,,,,,,,,,243.0,2071.0,,,0.0,,1.0,6086.2,1754744448.0,5.0,22.7,23.0,21.1,0.91,1008.6,2.3,4.1,189.0,0.4,1754737664.0,1754789248.0,0.5,,22257076.0,0.95,5.0,1.0,14852.0,1.0,,,,,,2.899,0.0,,,,4782.0,0.0,,131.0,151.0,3.113,,,,,,,,,,""
15413177148,"Aug 10, 2025, 4:18:17 PM",Lunch Ride,Ride,,2935,0,132.0,7,false,,,activities/16460144453.fit.gz,,9.0,2935.0,2935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,132.0,112.0,,,275.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,""
15421547462,"Aug 11, 2025, 1:39:22 PM",Almost 5 10,Run,Ima grow fs,2454,6.76,174.0,60,false,,Brooks Trace 3,activities/16469183816.fit.gz,,,2454.0,2450.0,6760.3,3.82,2.759,42.8,45.4,271.2,288.8,5.9,0.0,,,,,174.0,165.0,,213.0,454.0,,,60.0,,,,,,,,,213.0,2455.0,,,0.0,,1.0,6803.4,1754917248.0,1.0,18.6,21.6,16.6,0.88,1015.8,1.4,2.3,233.0,0.0,1754910592.0,1754961792.0,0.625,,22257076.0,0.0,1.0,0.03,17442.0,1.0,,,,,,2.755,0.0,,,,6128.0,0.0,,119.0,132.0,2.777,,,,,,,,,,""
15434494159,"Aug 12, 2025, 3:38:25 PM",Morning Run,Run,,1762,4.53,171.0,36,false,,Brooks Trace 3,activities/16482979061.fit.gz,,,1762.0,1759.0,4538.2,4.12,2.58,41.2,40.6,283.4,304.6,11.4,0.0,,,,,171.0,161.0,,198.0,299.0,,,36.0,,,,,,,,,197.0,1762.0,,,0.0,,1.0,4596.2,1755010816.0,1.0,23.3,24.8,18.8,0.76,1011.8,3.9,7.1,266.0,0.0,1754996992.0,1755048064.0,0.625,,22257076.0,0.0,1.0,0.0,23152.0,4.0,,,,,,2.576,0.0,,,,4422.0,0.0,,73.0,122.0,2.613,,,,,,,,,,""
15455882260,"Aug 14, 2025, 12:20:42 AM",Evening Ride,Ride,,4649,0,112.0,9,false,,,activities/16505812603.fit.gz,,9.0,4649.0,4649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,112.0,98.0,,,229.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,""
15456755415,"Aug 14, 2025, 1:22:04 PM",WU,Run,"",628,1.72,172.0,11,false,,Brooks Trace 3,activities/16506740912.fit.gz,,,628.0,625.0,1724.0,3.88,2.758,20.0,8.0,283.6,298.6,10.3,0.7,,,,,172.0,160.0,,213.0,125.0,,,11.0,,,,,,,,,210.0,628.0,,,0.0,,1.0,1779.5,1755176448.0,3.0,19.8,17.6,16.2,0.8,1014.5,4.1,9.2,149.0,0.0,1755169920.0,1755220736.0,0.625,,22257076.0,0.41,5.0,1.0,24329.0,1.0,,,,,,2.745,0.0,,,,1618.0,0.0,,29.0,130.0,2.847,,,,,,,,,,""
15456755476,"Aug 14, 2025, 1:42:07 PM",🛌 💤,Run,"4 x 200m (45,51,49,50)",500,1.59,182.0,12,false,,Brooks Trace 3,activities/16506740945.fit.gz,,,500.0,496.0,1596.1,6.12,3.218,5.2,7.8,289.2,292.4,16.2,0.0,,,,,182.0,168.0,,239.0,100.0,,,12.0,,,,,,,,,237.0,501.0,,,0.0,,1.0,1605.6,1755176448.0,3.0,19.8,17.6,16.2,0.8,1014.5,4.1,9.2,149.0,0.0,1755169920.0,1755220736.0,0.625,,22257076.0,0.41,5.0,1.0,24329.0,1.0,,,,,,3.192,0.0,,,,1274.0,0.0,,30.0,147.0,3.237,,,,,,,,,,""
15456755864,"Aug 14, 2025, 1:52:34 PM",CD,Run,"",773,2.06,177.0,22,false,,Brooks Trace 3,activities/16506741353.fit.gz,,,773.0,769.0,2060.5,3.58,2.679,13.4,23.0,284.0,300.4,11.1,-0.5,,,,,177.0,170.0,,201.0,169.0,,,22.0,,,,,,,,,200.0,774.0,,,0.0,,1.0,2061.2,1755176448.0,3.0,19.8,17.6,16.2,0.8,1014.5,4.1,9.2,149.0,0.0,1755169920.0,1755220736.0,0.625,,22257076.0,0.41,5.0,1.0,24329.0,1.0,,,,,,2.666,0.0,,,,1934.0,0.0,,33.0,124.0,2.68,,,,,,,,,,""
15467943427,"Aug 15, 2025, 1:48:49 PM",🙏,Run,"",864,2.30,169.0,11,false,,Brooks Trace 3,activities/16518687152.fit.gz,,,864.0,859.0,2306.2,6.06,2.685,19.0,16.8,275.8,289.8,7.1,0.1,,,,,169.0,152.0,,203.0,148.0,,,11.0,,,,,,,,,203.0,865.0,,,0.0,,1.0,2338.0,1755262848.0,2.0,21.5,21.6,18.6,0.84,1013.9,3.8,8.7,182.0,0.0,1755256448.0,1755307008.0,0.625,,22257076.0,0.59,5.0,0.42,20130.0,1.0,,,,,,2.669,0.0,,,,2210.0,0.0,,38.0,126.0,2.722,,,,,,,,,,""
15478921260,"Aug 16, 2025, 12:58:32 PM",WU,Run,Rain delay 😔,919,2.30,168.0,17,false,,Brooks Trace 3,activities/16530416489.fit.gz,,,919.0,915.0,2306.7,3.66,2.521,9.0,11.2,287.4,296.4,9.8,0.0,,,,,168.0,158.0,,187.0,174.0,,,17.0,,,,,,,,,185.0,920.0,,,0.0,,1.0,2325.8,1755345664.0,5.0,23.8,23.8,21.7,0.88,1012.1,3.6,10.8,185.0,0.2,1755343104.0,1755393408.0,0.75,,22257076.0,1.0,5.0,1.0,16932.0,0.0,,,,,,2.51,0.0,,,,2290.0,0.0,,33.0,115.0,2.542,,,,,,,,,,""
15479871422,"Aug 16, 2025, 3:07:28 PM",CD,Run,"",616,1.48,165.0,12,false,,Brooks Trace 3,activities/16531419009.fit.gz,,,616.0,612.0,1485.8,3.54,2.428,9.6,7.6,288.8,296.4,6.2,0.0,,,,,165.0,158.0,,189.0,122.0,,,12.0,,,,,,,,,186.0,617.0,,,0.0,,1.0,1500.9,1755356416.0,3.0,23.7,23.1,21.2,0.86,1013.5,3.3,5.8,149.0,1.4,1755343104.0,1755393408.0,0.75,,22257076.0,0.7,5.0,1.0,18870.0,3.0,,,,,,2.412,0.0,,,,1516.0,0.0,,22.0,116.0,2.452,,,,,,,,,,""
15479871439,"Aug 16, 2025, 2:35:12 PM",Race day - Dental Dash 🦷,Run,"Clock time 23:40 
Actually time ~23:15?",1417,5.11,198.0,66,false,,Brooks Trace 3,activities/16531419006.fit.gz,,,1417.0,1413.0,5112.8,4.78,3.618,36.6,33.0,288.6,299.0,6.3,0.1,,,,,198.0,175.0,,278.0,360.0,,,66.0,,,,,,,,,277.0,1418.0,,,0.0,,1.0,5158.3,1755352832.0,5.0,23.6,21.8,20.4,0.82,1011.8,5.2,7.6,344.0,1.3,1755343104.0,1755393408.0,0.75,,22257076.0,0.7,5.0,1.0,18792.0,2.0,,,,,,3.608,0.0,,,,3658.0,0.0,,116.0,172.0,3.651,,,,,,,,,,""
15752046564,"Sep 9, 2025, 1:10:04 PM",Back again,Run,"",1817,4.95,182.0,51,false,,Brooks Trace 3,activities/16825889896.fit.gz,,,1817.0,1740.0,4956.0,4.713,2.848,29.2,28.8,260.6,277.4,15.2,0.0,,,,,182.0,172.0,,219.0,365.0,,,51.0,,,,,,,,,215.0,1818.0,,,0.0,,1.0,5006.0,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.728,0.0,,,,4346.0,0.0,,90.0,134.0,2.877,,,0.0,,,,,,,""
15792123054,"Sep 12, 2025, 11:19:17 PM",Evening Run,Run,,1749,4.93,197.0,55,false,,Brooks Trace 3,activities/16868190907.fit.gz,,,1749.0,1718.0,4932.5,4.74,2.871,30.8,30.2,260.2,271.6,7.9,0.0,,,,,197.0,172.0,,222.0,371.0,,,55.0,,,,,,,,,224.0,1751.0,,,0.0,,1.0,4991.9,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.82,5.2,,,,4254.0,0.0,,94.0,139.0,2.906,,,,,,,,,,""
15861370028,"Sep 19, 2025, 1:08:13 AM",Random route,Run,"",2176,5.88,194.0,62,false,,Brooks Trace 3,activities/16939933637.fit.gz,,,2176.0,2148.0,5887.9,5.6,2.741,50.2,53.0,260.2,290.0,13.5,0.0,,,,,194.0,170.0,,212.0,448.0,,,62.0,,,,,,,,,213.0,2177.0,,,0.0,,1.0,5983.7,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.706,209.1,,,,5444.0,0.0,,105.0,132.0,2.786,,,0.0,,,,,,,""
15932076525,"Sep 25, 2025, 12:55:48 PM",Morning Run,Run,,2185,5.79,183.0,41,false,,Brooks Trace 3,activities/17012521677.fit.gz,,,2185.0,2041.0,5792.4,6.36,2.838,30.8,27.8,259.0,268.8,18.2,0.1,,,,,183.0,162.0,,217.0,385.0,,,41.0,,,,,,,,,212.0,2185.0,,,0.0,,1.0,5882.5,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.651,293.8,,,,5288.0,0.0,,105.0,132.0,2.882,,,,,,,,,,""
15943168523,"Sep 26, 2025, 2:26:01 PM",Dance lessons pt 2 with Shash,Run,"",1485,3.92,184.0,31,false,,Brooks Trace 3,activities/17023864506.fit.gz,,,1485.0,1346.0,3923.7,4.928,2.915,23.2,23.2,259.4,269.2,13.2,0.0,,,,,184.0,164.0,,226.0,280.0,,,31.0,,,,,,,,,214.0,1487.0,,,0.0,,1.0,3999.5,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.642,29.1,,,,3498.0,0.0,,73.0,133.0,2.971,,,0.0,,,,,,,""
15947865333,"Sep 26, 2025, 11:39:04 PM",Evening Hike,Hike,Didn’t record over half the hike,2803,8.07,156.0,6,false,,,activities/17028644042.fit.gz,,,2803.0,2463.0,8069.2,24.432,3.276,154.2,230.4,0.0,409.6,24.1,4.1,,,,,156.0,111.0,,,191.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.879,1830.1,,,,2304.0,0.0,,,,,,2304.0,0.0,,,,,,,media/BE421DF6-C625-483C-8FC0-4FDA95D8D8F6.jpg|media/9FE37331-006D-472F-AB01-4B9449961A3F.jpg
15975878732,"Sep 29, 2025, 12:23:47 PM",Morning Run,Run,,2571,6.02,181.0,46,false,,Brooks Trace 3,activities/17057330069.fit.gz,,,2571.0,2158.0,6020.1,9.677,2.79,30.2,26.8,0.0,272.6,10.2,0.0,,,,,181.0,163.0,,233.0,417.0,,,46.0,,,,,,,,,244.0,2572.0,,,0.0,,1.0,6232.8,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.342,12.8,,,,5632.0,0.0,,164.0,152.0,2.888,,,,,,,,,,""
16023861595,"Oct 3, 2025, 8:50:23 PM",Lake jump needed,Run,Good run with [strava://athletes/73665227/16]Matthew Sorensen,2034,5.37,180.0,43,false,,Brooks Trace 3,activities/17105904917.fit.gz,,,2034.0,2034.0,5375.7,3.78,2.643,44.4,42.0,273.4,285.2,13.0,0.0,,,,,180.0,163.0,,203.0,429.0,,,43.0,,,,,,,,,206.0,2035.0,,,0.0,,1.0,5463.7,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.643,37.7,,,,5064.0,0.0,,92.0,128.0,2.686,,,0.0,,,,,,,""
16057633687,"Oct 6, 2025, 11:36:20 PM",Baseline test,Run,"",1996,5.28,199.0,37,false,,Brooks Trace 3,activities/17140144143.fit.gz,,,1996.0,1770.0,5282.2,5.68,2.984,23.8,25.0,259.6,269.0,7.7,0.0,,,,,199.0,162.0,,232.0,349.0,,,37.0,,,,,,,,,229.0,1998.0,,,0.0,,1.0,5383.6,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.646,10.0,,,,4652.0,0.0,,112.0,142.0,3.042,,,0.0,,,,,,,""
16098117751,"Oct 10, 2025, 5:47:16 PM",Break was needed,Run,"",1071,3.06,185.0,28,false,,Brooks Trace 3,activities/17181013489.fit.gz,,,1071.0,1026.0,3059.9,5.06,2.982,23.2,20.0,260.6,273.6,18.5,0.1,,,,,185.0,170.0,,236.0,211.0,,,28.0,,,,,,,,,228.0,1069.0,,,0.0,,1.0,3096.6,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.857,60.2,,,,2642.0,0.0,,59.0,142.0,3.018,,,0.0,,,,,,,""
16174388137,"Oct 17, 2025, 10:04:34 PM",Unc has returned,Run,10/10 week,3624,8.88,196.0,128,false,,Brooks Trace 3,activities/17258077807.fit.gz,,,3624.0,2694.0,8880.5,7.38,3.296,58.0,57.0,261.2,269.6,10.3,0.0,,,,,196.0,182.0,,255.0,632.0,,,128.0,,,,,,,,,232.0,3428.0,,,0.0,,1.0,9130.6,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.45,3505.8,,,,7056.0,0.0,,197.0,144.0,3.389,,,0.0,,,,,,,""
16227934611,"Oct 23, 2025, 12:42:26 AM",Audible,Run,"",1608,4.54,185.0,46,false,,Brooks Trace 3,activities/17312091579.fit.gz,,,1608.0,1582.0,4546.1,5.3,2.874,33.8,30.6,258.6,274.6,12.1,0.0,,,,,185.0,169.0,,220.0,323.0,,,46.0,,,,,,,,,221.0,1609.0,,,0.0,,1.0,4599.8,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.827,0.0,,,,4086.0,0.0,,84.0,137.0,2.908,,,0.0,,,,,,,""
16262815305,"Oct 26, 2025, 11:36:30 AM",Sunrise hike back to cars,Hike,"",4039,4.89,,,false,,,activities/16262815305.gpx,,,4039.0,3728.0,4894.0,2.5,1.313,63.1,49.0,187.2,217.3,31.3,0.3,,,,,,,,,436.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.212,4894.0,,,,6208.0,0.0,,,,,,6208.0,0.0,,,,,,,media/C9D76D3B-26C2-43C2-8AFA-E52CF667A39E.jpg|media/18C17E44-4CE6-4408-B649-95E936A46FF9.jpg
16291824530,"Oct 29, 2025, 12:04:16 PM",Morning Run,Run,A party with [strava://athletes/125906905/11]Brynn Frank,2262,5.00,,,false,,Brooks Trace 3,activities/17376608146.fit.gz,,,2262.0,1800.0,5007.7,4.373,2.782,34.4,34.1,258.2,280.7,20.6,0.0,,,,,,,,,314.0,,,,,,,,,,,,,,,,0.0,,1.0,5178.9,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.214,28.8,,,,,0.0,,,,2.877,,,0.0,,,,,,,""
16307653760,"Oct 30, 2025, 11:53:56 PM",Some strides,Run,Had a convo with a random dude,2281,6.21,179.0,46,false,,Brooks Trace 3,activities/17392554520.fit.gz,,,2281.0,2196.0,6210.5,6.9,2.828,22.8,24.8,257.8,267.8,10.9,0.0,,,,,179.0,161.0,,217.0,421.0,,,46.0,,,,,,,,,214.0,2275.0,,,0.0,,1.0,6251.6,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.723,0.0,,,,5492.0,0.0,,111.0,133.0,2.847,,,0.0,,,,,,,""
16323878873,"Nov 1, 2025, 4:34:47 PM",Back on the grind,Run,10 x 1min tempo/1min float,2947,8.36,180.0,72,false,,Brooks Trace 3,activities/17409010336.fit.gz,,,2947.0,2767.0,8367.0,4.6,3.024,23.8,24.2,257.4,267.8,14.7,0.0,,,,,180.0,167.0,,233.0,554.0,,,72.0,,,,,,,,,228.0,2949.0,,,0.0,,1.0,8414.7,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.839,11.7,,,,7104.0,0.0,,164.0,142.0,3.041,,,0.0,,,,,,,""
16347085601,"Nov 3, 2025, 11:14:05 PM",Swings,Run,"Exploring with [strava://athletes/130962908/10]Greta hein
Almost flattened by a car",3528,8.01,177.0,68,false,,Brooks Trace 3,activities/17432651932.fit.gz,,,3528.0,2795.0,8010.6,4.373,2.866,82.8,79.2,260.4,284.6,12.3,0.0,,,,,177.0,164.0,,219.0,533.0,,,68.0,,,,,,,,,208.0,3279.0,,,0.0,,1.0,8334.7,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.271,1018.7,,,,7432.0,0.0,,151.0,129.0,2.982,,,0.0,,,,,,,""
16363644145,"Nov 5, 2025, 1:49:01 PM",Morning Run,Run,Run with [strava://athletes/152060660/17]Valli Subramanian,2093,4.75,181.0,46,false,,Brooks Trace 3,activities/17449319148.fit.gz,,,2093.0,1619.0,4753.6,6.47,2.936,38.8,39.2,259.8,269.2,14.8,0.0,,,,,181.0,170.0,,226.0,319.0,,,46.0,,,,,,,,,204.0,2063.0,,,0.0,,1.0,5059.0,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.271,2043.3,,,,4520.0,0.0,,92.0,127.0,3.125,,,0.0,,,,,,,""
16375021060,"Nov 6, 2025, 3:05:33 PM",Sunshine no rainbows,Run,5 x 3min tempo/1min jog + 4 x 15s/45s,3333,9.74,181.0,87,false,,Brooks Trace 3,activities/17460759224.fit.gz,,,3333.0,3195.0,9743.5,6.46,3.05,72.6,73.6,261.0,296.8,10.4,0.0,,,,,181.0,169.0,,235.0,658.0,,,87.0,,,,,,,,,232.0,3335.0,,,0.0,,1.0,9858.0,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.923,0.0,,,,8292.0,0.0,,192.0,144.0,3.085,,,0.0,,,,,,,""
16397098648,"Nov 8, 2025, 6:15:45 PM",Pray for my calves 🙏🙏🙏,Ride,Bike instead of long run,2437,11.61,154.0,9,false,,,activities/17483022665.fit.gz,,9.0,2437.0,2280.0,11610.8,9.48,5.092,71.4,72.4,261.4,311.2,16.7,0.0,,,,,154.0,131.0,,70.0,259.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.764,0.0,,,,,0.0,,,,,,,0.0,,,,,,,""
16419240727,"Nov 10, 2025, 11:46:30 PM",WU,Run,"",806,2.17,167.0,15,false,,Brooks Trace 3,activities/17505369085.fit.gz,,,806.0,805.0,2172.4,4.24,2.699,0.0,8.6,261.6,270.2,7.1,-0.3,,,,,167.0,159.0,,202.0,138.0,,,15.0,,,,,,,,,199.0,808.0,,,0.0,,1.0,2167.6,,,,,,,,,,,,,,,,22257075.0,,,,,,,,,,,2.695,6.8,,,,2188.0,0.0,,34.0,124.0,2.693,,,0.0,,,,,,,""
